ordem,celula,lat,lon,densidade
42,12.0_-62.0,12.463725,-61.665294,0.002786
43,12.0_-63.0,12.377500,-62.360000,0.002500
44,12.0_-64.0,12.490000,-63.260000,0.006911
45,13.0_-64.0,13.486667,-63.416667,0.001817
46,13.0_-63.0,13.504667,-62.572667,0.005103
47,14.0_-63.0,14.535294,-62.384118,0.016598
48,15.0_-63.0,15.580000,-62.409714,0.006717
49,16.0_-63.0,16.473333,-62.472222,0.004961
50,16.0_-62.0,16.528182,-61.750909,0.003433
51,15.0_-62.0,15.515556,-61.820000,0.001673
52,14.0_-62.0,14.438000,-61.513600,0.005828
53,13.0_-62.0,13.424643,-61.426607,0.002389
54,13.0_-61.0,13.515833,-60.459167,0.000508
55,12.0_-61.0,12.552308,-60.237692,0.001674
56,13.0_-61.0,13.515833,-60.459167,0.000508
57,14.0_-61.0,14.427857,-60.478571,0.001293
58,14.0_-60.0,14.436667,-59.681111,0.012916
59,14.0_-59.0,14.520000,-58.666000,0.000860
60,15.0_-59.0,15.300000,-58.567500,0.007415
61,16.0_-59.0,16.602500,-58.642500,0.006359
62,17.0_-59.0,17.514000,-58.484000,0.007880
63,18.0_-59.0,18.552500,-58.242500,0.005610
64,19.0_-59.0,19.571250,-58.456250,0.008113
65,19.0_-58.0,19.492000,-57.800000,0.037972
66,20.0_-58.0,20.503333,-57.665000,0.007115
67,21.0_-58.0,21.561429,-57.728571,0.008304
68,21.0_-59.0,21.566667,-58.702222,0.017689
69,20.0_-59.0,20.680000,-58.611667,0.006270
70,20.0_-60.0,20.557333,-59.414667,0.024471
71,20.0_-61.0,20.283333,-60.476667,0.000000
72,21.0_-62.0,21.475000,-61.130000,0.005400
73,22.0_-62.0,22.950000,-61.080000,0.004300
74,22.0_-63.0,22.625900,-62.619600,0.025435
75,22.0_-64.0,22.150000,-63.147400,0.043600
76,22.0_-65.0,22.357500,-64.802500,0.180800
77,23.0_-65.0,23.348000,-64.830000,0.157460
78,24.0_-65.0,24.373333,-64.720000,0.117667
79,25.0_-65.0,25.230000,-64.740000,0.225000
80,26.0_-65.0,26.445000,-64.655000,0.059550
81,26.0_-66.0,26.547143,-65.224286,0.088080
82,27.0_-66.0,27.520000,-65.085000,0.093050
83,27.0_-67.0,27.530000,-66.780000,0.251900
84,28.0_-67.0,28.536667,-66.433333,0.126133
85,28.0_-68.0,28.580000,-67.716667,0.075933
86,29.0_-68.0,29.544000,-67.542000,0.149360
87,29.0_-67.0,29.700000,-66.800000,0.062600
88,29.0_-66.0,29.292500,-65.318750,0.047766
89,29.0_-65.0,29.560000,-64.656667,0.116383
90,28.0_-65.0,28.530000,-64.684000,0.136740
91,27.0_-65.0,27.540000,-64.440000,0.062600
92,27.0_-64.0,27.260000,-63.020000,0.015400
93,28.0_-64.0,28.670000,-63.070000,0.043200
94,29.0_-64.0,29.553060,-63.343340,0.027532
95,29.0_-63.0,29.394750,-62.751425,0.045725
96,29.0_-62.0,29.426667,-61.574444,0.051651
97,28.0_-62.0,28.566667,-61.266667,0.290900
98,28.0_-61.0,28.462000,-60.224000,0.099500
99,27.0_-61.0,27.675455,-60.310909,0.123088
100,26.0_-61.0,26.447143,-60.512857,0.137743
101,26.0_-60.0,26.445000,-59.592000,0.112710
102,26.0_-59.0,26.485882,-58.353529,0.061035
103,25.0_-59.0,25.263333,-58.460000,0.024487
104,25.0_-60.0,25.359231,-59.629231,0.055446
105,25.0_-61.0,25.551667,-60.210000,0.082200
106,24.0_-61.0,24.425000,-60.435000,0.079850
107,24.0_-60.0,24.423333,-59.760000,0.081288
108,24.0_-59.0,24.442308,-58.297692,0.013911
109,24.0_-58.0,24.523333,-57.605000,0.007933
110,25.0_-57.0,25.448333,-56.288333,0.060417
111,25.0_-56.0,25.670000,-56.000000,0.011200
112,26.0_-56.0,26.203333,-55.893333,0.084800
113,27.0_-56.0,27.410000,-55.270000,0.504133
114,28.0_-56.0,28.250000,-55.020000,0.135000
115,29.0_-56.0,29.646667,-55.393333,0.037903
116,29.0_-55.0,29.539200,-54.962800,0.134000
117,29.0_-54.0,29.144850,-53.645850,0.258000
118,29.0_-55.0,29.539200,-54.962800,0.134000
119,29.0_-56.0,29.646667,-55.393333,0.037903
120,29.0_-57.0,29.683500,-56.699300,0.010000
121,29.0_-58.0,29.695000,-57.430000,0.062100
122,29.0_-59.0,29.312500,-58.590000,0.064580
123,29.0_-60.0,29.365882,-59.409412,0.066265
124,28.0_-60.0,28.430000,-59.557778,0.061133
125,27.0_-60.0,27.590000,-59.517000,0.041424
126,27.0_-61.0,27.675455,-60.310909,0.123088
127,27.0_-62.0,27.742000,-61.502000,0.077400
128,27.0_-63.0,27.537143,-62.514286,0.020074
129,28.0_-63.0,28.000000,-62.300000,0.025900
130,28.0_-62.0,28.566667,-61.266667,0.290900
131,29.0_-61.0,29.460000,-60.431111,0.035771
132,28.0_-62.0,28.566667,-61.266667,0.290900
133,27.0_-62.0,27.742000,-61.502000,0.077400
134,26.0_-62.0,26.370350,-61.524200,0.006455
135,25.0_-63.0,25.467900,-62.458600,0.566050
136,24.0_-63.0,24.493633,-62.782633,0.013613
137,23.0_-62.0,23.000000,-61.250000,0.010800
138,22.0_-63.0,22.625900,-62.619600,0.025435
139,21.0_-64.0,21.446333,-63.615300,0.075067
140,21.0_-65.0,21.516667,-64.778333,0.046933
141,21.0_-66.0,21.356000,-65.688000,0.106480
142,20.0_-66.0,20.552500,-65.300000,0.025150
143,20.0_-65.0,20.339880,-64.555920,0.030464
144,19.0_-65.0,19.686600,-64.757450,0.079500
145,19.0_-64.0,19.500000,-63.760000,0.049700
146,20.0_-64.0,20.030000,-64.000000,0.025200
147,19.0_-64.0,19.500000,-63.760000,0.049700
148,18.0_-64.0,18.533333,-63.766667,0.018153
149,17.0_-64.0,17.485000,-63.508889,0.005053
150,17.0_-65.0,17.536400,-64.657600,0.006088
151,18.0_-65.0,18.378929,-64.498571,0.003608
152,19.0_-66.0,19.541667,-65.091667,0.004480
153,19.0_-67.0,19.260000,-66.910000,0.010200
154,20.0_-68.0,20.170000,-67.970000,0.127000
155,20.0_-69.0,20.592727,-68.383636,0.057402
156,21.0_-69.0,21.212222,-68.477778,0.009989
157,22.0_-69.0,22.420000,-68.730000,0.094500
158,22.0_-70.0,22.580000,-69.412222,0.026509
159,23.0_-70.0,23.362000,-69.868000,0.031480
160,24.0_-70.0,24.288000,-69.628000,0.046760
161,24.0_-71.0,24.435556,-70.350000,0.026689
162,25.0_-71.0,25.906667,-70.686667,0.033133
163,26.0_-71.0,26.626667,-70.290000,0.165267
164,27.0_-71.0,27.598750,-70.720000,0.098562
165,27.0_-72.0,27.586667,-71.549333,0.141647
166,27.0_-73.0,27.489167,-72.525833,0.336317
167,26.0_-73.0,26.495000,-72.628125,0.133194
168,26.0_-74.0,26.370625,-73.437500,0.076863
169,27.0_-74.0,27.485000,-73.540000,0.043200
170,27.0_-75.0,27.625000,-74.390000,0.046083
171,27.0_-76.0,27.445000,-75.582500,0.033658
172,26.0_-76.0,26.267143,-75.413571,0.036879
173,25.0_-76.0,25.507949,-75.566667,0.052581
174,25.0_-75.0,25.535385,-74.650769,0.045169
175,24.0_-75.0,24.421842,-74.411053,0.077515
176,24.0_-76.0,24.590800,-75.590400,0.037644
177,23.0_-76.0,23.778462,-75.227692,0.062792
178,23.0_-75.0,23.510000,-74.676538,0.017204
179,23.0_-74.0,23.447500,-73.505625,0.019156
180,23.0_-73.0,23.230000,-72.550000,0.061650
181,23.0_-72.0,23.286667,-71.410000,0.026167
182,23.0_-71.0,23.551000,-70.516000,0.030626
183,22.0_-71.0,22.575714,-70.530000,0.015780
184,21.0_-71.0,21.402000,-70.210000,0.005620
185,21.0_-70.0,21.556667,-69.485556,0.014127
186,21.0_-71.0,21.402000,-70.210000,0.005620
187,21.0_-72.0,21.490000,-71.295000,0.003260
188,22.0_-72.0,22.406667,-71.556667,0.004998
189,22.0_-73.0,22.717500,-72.370000,0.004325
190,22.0_-74.0,22.712000,-73.647000,0.016300
191,21.0_-74.0,21.402500,-73.659167,0.020543
192,21.0_-75.0,21.514286,-74.378571,0.005251
193,22.0_-75.0,22.637273,-74.537273,0.013555
194,21.0_-76.0,21.970000,-75.930000,0.002200
195,21.0_-77.0,21.630000,-76.230000,0.008600
196,21.0_-76.0,21.970000,-75.930000,0.002200
197,21.0_-75.0,21.514286,-74.378571,0.005251
198,21.0_-74.0,21.402500,-73.659167,0.020543
199,21.0_-73.0,21.304286,-72.720000,0.000314
200,22.0_-73.0,22.717500,-72.370000,0.004325
201,23.0_-73.0,23.230000,-72.550000,0.061650
202,24.0_-73.0,24.422222,-72.588889,0.008100
203,25.0_-73.0,25.729091,-72.503636,0.060036
204,25.0_-74.0,25.582632,-73.503158,0.020554
205,24.0_-74.0,24.571667,-73.540000,0.037083
206,24.0_-73.0,24.422222,-72.588889,0.008100
207,24.0_-72.0,24.691538,-71.507692,0.029112
208,25.0_-72.0,25.346667,-71.533333,0.012967
209,26.0_-72.0,26.696667,-71.686667,0.032695
210,27.0_-72.0,27.586667,-71.549333,0.141647
211,28.0_-72.0,28.417143,-71.611429,0.104943
212,28.0_-71.0,28.492353,-70.351176,0.063394
213,29.0_-71.0,29.727500,-70.482500,0.154387
214,29.0_-70.0,29.407500,-69.522500,0.070200
215,29.0_-69.0,29.396429,-68.614286,0.053021
216,28.0_-69.0,28.400000,-68.320000,0.024685
217,28.0_-70.0,28.523333,-69.548333,0.046033
218,27.0_-70.0,27.403333,-69.410000,0.007267
219,27.0_-69.0,27.540000,-68.767500,0.009191
220,27.0_-68.0,27.342000,-67.552000,0.030540
221,26.0_-69.0,26.478000,-68.512000,0.026810
222,25.0_-69.0,25.368889,-68.372778,0.031822
223,24.0_-69.0,24.350000,-68.270000,0.023365
224,25.0_-70.0,25.250000,-69.420000,0.009700
225,26.0_-70.0,26.260000,-69.110000,0.000000
226,26.0_-71.0,26.626667,-70.290000,0.165267
227,27.0_-72.0,27.586667,-71.549333,0.141647
228,28.0_-73.0,28.422500,-72.267500,0.062650
229,29.0_-73.0,29.765000,-72.700000,0.176750
230,29.0_-72.0,29.228000,-71.660000,0.038440
231,29.0_-73.0,29.765000,-72.700000,0.176750
232,29.0_-74.0,29.665000,-73.700000,0.004320
233,29.0_-75.0,29.470000,-74.545000,0.013750
234,29.0_-76.0,29.890000,-75.070000,0.034600
235,29.0_-77.0,29.546000,-76.408000,0.066900
236,29.0_-78.0,29.669091,-77.491818,0.047087
237,29.0_-79.0,29.381667,-78.598333,0.036383
238,29.0_-80.0,29.431429,-79.491429,0.004909
239,29.0_-81.0,29.620000,-80.375000,0.005217
240,28.0_-81.0,28.493333,-80.060000,0.022837
241,27.0_-81.0,27.950000,-80.025000,0.015130
242,27.0_-80.0,27.524706,-79.594706,0.006520
243,27.0_-79.0,27.712500,-78.528750,0.017913
244,27.0_-78.0,27.520000,-77.480000,0.083200
245,28.0_-78.0,28.397500,-77.837500,0.025330
246,28.0_-79.0,28.410000,-78.599091,0.004821
247,28.0_-80.0,28.351000,-79.541000,0.003486
248,27.0_-80.0,27.524706,-79.594706,0.006520
249,26.0_-80.0,26.437538,-79.444923,0.004346
250,26.0_-79.0,26.242143,-78.421250,0.013038
251,26.0_-78.0,26.245000,-77.772500,0.023675
252,26.0_-77.0,26.367500,-76.672500,0.051325
253,25.0_-77.0,25.699000,-76.460333,0.022524
254,25.0_-78.0,25.723333,-77.490000,0.021128
255,24.0_-78.0,24.100000,-77.030000,0.002200
256,24.0_-77.0,24.526667,-76.128000,0.008247
257,23.0_-77.0,23.650000,-76.920000,0.004300
258,24.0_-78.0,24.100000,-77.030000,0.002200
259,25.0_-79.0,25.930000,-78.315000,0.000550
260,25.0_-80.0,25.538372,-79.695116,0.009767
261,24.0_-80.0,24.746667,-79.680000,0.016743
262,24.0_-81.0,24.437551,-80.460408,0.006222
263,24.0_-82.0,24.241000,-81.691000,0.008868
264,23.0_-82.0,23.873182,-81.675455,0.011688
265,23.0_-83.0,23.922500,-82.347500,0.006488
266,23.0_-84.0,23.742000,-83.436000,0.008716
267,24.0_-84.0,24.424595,-83.488649,0.019150
268,24.0_-83.0,24.259667,-82.419000,0.007709
269,25.0_-83.0,25.365000,-82.716250,0.005240
270,26.0_-83.0,26.730000,-82.815000,0.019070
271,27.0_-83.0,27.804471,-82.556918,4.376471
272,27.0_-84.0,27.120000,-83.270000,0.000000
273,26.0_-83.0,26.730000,-82.815000,0.019070
274,25.0_-84.0,25.163750,-83.761250,0.002925
275,25.0_-85.0,25.195000,-84.377500,0.003575
276,24.0_-85.0,24.511429,-84.275714,0.006374
277,24.0_-86.0,24.675000,-85.075000,0.014050
278,23.0_-85.0,23.355000,-84.135000,0.004320
279,22.0_-85.0,22.930000,-84.850000,0.004320
280,21.0_-85.0,21.316667,-84.480000,0.002880
281,21.0_-84.0,21.470000,-83.920000,0.000000
282,21.0_-83.0,21.080000,-82.520000,0.004300
283,21.0_-82.0,21.465000,-81.490000,0.010800
284,21.0_-83.0,21.080000,-82.520000,0.004300
285,21.0_-84.0,21.470000,-83.920000,0.000000
286,22.0_-85.0,22.930000,-84.850000,0.004320
287,22.0_-86.0,22.210000,-85.260000,0.000000
288,22.0_-85.0,22.930000,-84.850000,0.004320
289,23.0_-84.0,23.742000,-83.436000,0.008716
290,23.0_-83.0,23.922500,-82.347500,0.006488
291,23.0_-82.0,23.873182,-81.675455,0.011688
292,23.0_-81.0,23.712000,-80.597000,0.005436
293,24.0_-81.0,24.437551,-80.460408,0.006222
294,25.0_-81.0,25.261429,-80.048571,0.002703
295,26.0_-81.0,26.120000,-80.010000,0.002200
296,27.0_-81.0,27.950000,-80.025000,0.015130
297,28.0_-81.0,28.493333,-80.060000,0.022837
298,29.0_-81.0,29.620000,-80.375000,0.005217
299,30.0_-81.0,30.560000,-80.455000,0.002550
300,30.0_-80.0,30.585000,-79.545000,0.006500
301,30.0_-79.0,30.480000,-78.600000,0.081855
302,29.0_-78.0,29.669091,-77.491818,0.047087
303,28.0_-77.0,28.143333,-76.543333,0.003587
304,28.0_-76.0,28.505000,-75.750000,0.012950
305,28.0_-75.0,28.403333,-74.376667,0.025927
306,28.0_-74.0,28.396000,-73.340000,0.003940
307,27.0_-75.0,27.625000,-74.390000,0.046083
308,26.0_-75.0,26.440769,-74.574615,0.028538
309,26.0_-76.0,26.267143,-75.413571,0.036879
310,27.0_-77.0,27.493333,-76.440000,0.006000
311,27.0_-76.0,27.445000,-75.582500,0.033658
312,27.0_-75.0,27.625000,-74.390000,0.046083
313,27.0_-74.0,27.485000,-73.540000,0.043200
314,27.0_-73.0,27.489167,-72.525833,0.336317
315,27.0_-72.0,27.586667,-71.549333,0.141647
316,26.0_-71.0,26.626667,-70.290000,0.165267
317,25.0_-70.0,25.250000,-69.420000,0.009700
318,24.0_-69.0,24.350000,-68.270000,0.023365
319,23.0_-68.0,23.362000,-67.692000,0.008080
320,22.0_-68.0,22.350000,-67.770000,0.005400
321,21.0_-69.0,21.212222,-68.477778,0.009989
322,20.0_-69.0,20.592727,-68.383636,0.057402
323,19.0_-69.0,19.271667,-68.643333,0.005333
324,18.0_-69.0,18.440000,-68.367143,0.014194
325,18.0_-68.0,18.354000,-67.672000,0.005890
326,17.0_-68.0,17.835000,-67.400000,0.005400
327,17.0_-67.0,17.432000,-66.597000,0.002060
328,17.0_-66.0,17.284000,-65.204000,0.003240
329,16.0_-66.0,16.451429,-65.465714,0.002466
330,15.0_-66.0,15.645000,-65.338333,0.002887
331,15.0_-65.0,15.481111,-64.360000,0.001202
332,15.0_-64.0,15.568889,-63.366667,0.002640
333,14.0_-64.0,14.165714,-63.542857,0.003400
334,14.0_-65.0,14.475000,-64.405000,0.000000
335,13.0_-65.0,13.445000,-64.625000,0.001423
336,13.0_-66.0,13.615000,-65.805000,0.006500
337,13.0_-67.0,13.080000,-66.500000,0.007900
338,13.0_-68.0,13.080000,-67.510000,0.011880
339,13.0_-69.0,13.526667,-68.630000,0.005283
340,14.0_-69.0,14.230000,-68.515000,0.019450
341,15.0_-69.0,15.483333,-68.756667,0.001370
342,15.0_-68.0,15.405000,-67.215000,0.000000
343,16.0_-68.0,16.260000,-67.540000,0.000000
344,16.0_-67.0,16.416667,-66.393333,0.000900
345,16.0_-66.0,16.451429,-65.465714,0.002466
346,16.0_-65.0,16.635455,-64.470000,0.001073
347,16.0_-64.0,16.601364,-63.541818,0.002558
348,17.0_-63.0,17.415833,-62.748333,0.002798
349,17.0_-62.0,17.450000,-61.405000,0.007025
350,16.0_-61.0,16.511818,-60.380909,0.005173
351,16.0_-60.0,16.619000,-59.423000,0.003118
352,16.0_-59.0,16.602500,-58.642500,0.006359
353,16.0_-58.0,16.418000,-57.884000,0.000000
354,17.0_-58.0,17.050000,-57.730000,0.004320
355,18.0_-58.0,18.140000,-57.715000,0.001080
356,19.0_-58.0,19.492000,-57.800000,0.037972
357,20.0_-57.0,20.720000,-56.750000,0.000000
358,21.0_-57.0,21.680000,-56.700000,0.004320
359,22.0_-57.0,22.300000,-56.520000,0.010800
360,21.0_-57.0,21.680000,-56.700000,0.004320
361,20.0_-57.0,20.720000,-56.750000,0.000000
362,19.0_-56.0,19.000000,-55.150000,0.001760
363,20.0_-57.0,20.720000,-56.750000,0.000000
364,19.0_-58.0,19.492000,-57.800000,0.037972
365,18.0_-58.0,18.140000,-57.715000,0.001080
366,17.0_-58.0,17.050000,-57.730000,0.004320
367,16.0_-58.0,16.418000,-57.884000,0.000000
368,15.0_-58.0,15.020000,-57.670000,0.000000
369,14.0_-59.0,14.520000,-58.666000,0.000860
370,13.0_-59.0,13.215000,-58.050000,0.000000
371,12.0_-58.0,12.570000,-57.900000,0.000000
372,11.0_-58.0,11.570000,-57.876667,0.000000
373,10.0_-59.0,10.635000,-58.430000,0.000765
374,11.0_-60.0,11.468889,-59.652222,0.008989
375,11.0_-61.0,11.602500,-60.351250,0.001763
376,11.0_-62.0,11.720000,-61.462308,0.003238
377,11.0_-63.0,11.634444,-62.439444,0.000382
378,11.0_-64.0,11.426667,-63.411667,0.001192
379,10.0_-64.0,10.913333,-63.456667,0.002867
380,10.0_-65.0,10.537778,-64.623333,0.002938
381,10.0_-66.0,10.715000,-65.487857,0.006814
382,10.0_-67.0,10.700000,-66.050000,0.000000
383,11.0_-67.0,11.384286,-66.582857,0.006504
384,11.0_-68.0,11.533333,-67.345833,0.001083
385,11.0_-69.0,11.878000,-68.122000,0.004530
386,12.0_-69.0,12.366667,-68.470000,0.006300
387,12.0_-68.0,12.273333,-67.574444,0.003844
388,12.0_-67.0,12.593333,-66.430000,0.000000
389,12.0_-66.0,12.470000,-65.356667,0.002167
390,12.0_-65.0,12.462857,-64.437143,0.000926
391,11.0_-65.0,11.575833,-64.540000,0.002300
392,11.0_-66.0,11.815000,-65.560000,0.000000
393,12.0_-66.0,12.470000,-65.356667,0.002167
394,13.0_-66.0,13.615000,-65.805000,0.006500
395,14.0_-66.0,14.900000,-65.390000,0.000980
396,14.0_-67.0,14.350000,-66.326000,0.004892
397,15.0_-68.0,15.405000,-67.215000,0.000000
398,16.0_-69.0,16.140000,-68.595000,0.000000
399,17.0_-69.0,17.650000,-68.516667,0.000000
400,18.0_-68.0,18.354000,-67.672000,0.005890
401,19.0_-67.0,19.260000,-66.910000,0.010200
402,20.0_-66.0,20.552500,-65.300000,0.025150
403,21.0_-66.0,21.356000,-65.688000,0.106480
404,22.0_-66.0,22.440000,-65.906667,0.002160
405,23.0_-66.0,23.590000,-65.740000,0.044950
406,24.0_-66.0,24.670000,-65.550000,0.065040
407,25.0_-66.0,25.574000,-65.506000,0.038594
408,26.0_-66.0,26.547143,-65.224286,0.088080
409,27.0_-66.0,27.520000,-65.085000,0.093050
410,28.0_-66.0,28.460000,-65.383333,0.042467
